chr_window	start	stop	ADref	ADalt	DP	nbSNP_Aref	nbSNP_Aalt	tot_snps
Chr1_4722	23605001	23615000	789	3	792	121	3	121
Chr1_4723	23610001	23620000	425	1	426	50	1	50
Chr1_4724	23615001	23625000	172	1	173	28	1	28
Chr1_4725	23620001	23630000	234	0	234	35	0	35
Chr1_4726	23625001	23635000	262	0	262	44	0	44
Chr1_4727	23630001	23640000	212	0	212	39	0	39
Chr1_4728	23635001	23645000	166	1	167	35	1	35
Chr1_4729	23640001	23650000	278	1	279	52	1	52
Chr1_4730	23645001	23655000	242	1	243	43	1	43
Chr1_4731	23650001	23660000	610	1	611	85	1	85
Chr1_4732	23655001	23665000	579	2	581	80	2	80
Chr1_4733	23660001	23670000	357	2	359	64	2	64
Chr1_4734	23665001	23675000	329	0	329	59	0	59
Chr1_4735	23670001	23680000	195	0	195	33	0	33
Chr1_4736	23675001	23685000	248	0	248	44	0	44
Chr1_4737	23680001	23690000	300	0	300	42	0	42
Chr1_4738	23685001	23695000	398	0	398	42	0	42
Chr1_4739	23690001	23700000	452	0	452	41	0	41
Chr1_4740	23695001	23705000	336	0	336	35	0	35
Chr1_4741	23700001	23710000	178	0	178	40	0	40
Chr1_4742	23705001	23715000	406	0	406	72	0	72
Chr1_4743	23710001	23720000	633	0	633	100	0	100
Chr1_4744	23715001	23725000	684	2	686	108	2	108
Chr1_4745	23720001	23730000	472	2	474	84	2	84
Chr1_4746	23725001	23735000	173	0	173	42	0	42
Chr1_4747	23730001	23740000	149	0	149	25	0	25
Chr1_4748	23735001	23745000	165	1	166	24	1	24
Chr1_4749	23740001	23750000	102	1	103	15	1	15
Chr1_4750	23745001	23755000	129	2	131	29	1	29
Chr1_4751	23750001	23760000	126	2	128	29	1	29
Chr1_4752	23755001	23765000	133	0	133	29	0	29
Chr1_4753	23760001	23770000	199	0	199	31	0	31
Chr1_4754	23765001	23775000	109	4	113	10	1	10
Chr1_4755	23770001	23780000	22	4	26	8	1	8
Chr1_4756	23775001	23785000	78	0	78	15	0	15
Chr1_4757	23780001	23790000	211	1	212	29	1	30
Chr1_4758	23785001	23795000	443	2	445	75	2	76
Chr1_4759	23790001	23800000	398	1	399	66	1	66
Chr1_4760	23795001	23805000	156	0	156	21	0	21
Chr1_4761	23800001	23810000	148	3	151	29	1	30
Chr1_4762	23805001	23815000	390	5	395	76	2	77
Chr1_4763	23810001	23820000	313	2	315	60	1	60
Chr1_4764	23815001	23825000	199	0	199	47	0	47
Chr1_4765	23820001	23830000	438	1	439	104	1	104
Chr1_4766	23825001	23835000	475	1	476	116	1	116
Chr1_4767	23830001	23840000	661	0	661	128	0	128
Chr1_4768	23835001	23845000	779	0	779	137	0	137
Chr1_4769	23840001	23850000	632	0	632	110	0	110
Chr1_4770	23845001	23855000	601	0	601	95	0	95
Chr1_4771	23850001	23860000	365	0	365	64	0	64
Chr1_4772	23855001	23865000	95	0	95	20	0	20
Chr1_4773	23860001	23870000	115	4	119	20	1	20
Chr1_4774	23865001	23875000	243	4	247	45	1	45
Chr1_4775	23870001	23880000	306	40	346	53	11	53
Chr1_4776	23875001	23885000	218	73	291	45	20	45
Chr1_4777	23880001	23890000	302	36	338	60	12	60
Chr1_4778	23885001	23895000	480	4	484	78	4	78
Chr1_4779	23890001	23900000	497	1	498	70	1	70
Chr1_4780	23895001	23905000	483	1	484	63	1	63
Chr1_4781	23900001	23910000	461	1	462	62	1	62
Chr1_4782	23905001	23915000	341	0	341	44	0	44
Chr1_4783	23910001	23920000	236	25	261	32	8	32
Chr1_4784	23915001	23925000	197	25	222	31	8	31
Chr1_4785	23920001	23930000	134	0	134	23	0	23
Chr1_4786	23925001	23935000	288	1	289	35	1	35
Chr1_4787	23930001	23940000	254	1	255	30	1	30
Chr1_4788	23935001	23945000	45	0	45	10	0	10
Chr1_4789	23940001	23950000	58	0	58	15	0	15
Chr1_4790	23945001	23955000	225	0	225	41	0	41
Chr1_4791	23950001	23960000	219	0	219	39	0	39
Chr1_4792	23955001	23965000	64	2	66	13	1	13
Chr1_4793	23960001	23970000	134	2	136	30	1	30
Chr1_4794	23965001	23975000	165	0	165	34	0	34
Chr1_4795	23970001	23980000	271	0	271	28	0	28
Chr1_4796	23975001	23985000	298	2	300	31	1	31
Chr1_4797	23980001	23990000	166	6	172	24	2	24
Chr1_4798	23985001	23995000	186	4	190	27	1	27
Chr1_4799	23990001	24000000	183	0	183	27	0	27
Chr1_4800	23995001	24005000	146	0	146	30	0	30
Chr1_4801	24000001	24010000	248	0	248	45	0	45
Chr1_4802	24005001	24015000	579	0	579	70	0	70
Chr1_4803	24010001	24020000	916	0	916	89	0	89
Chr1_4804	24015001	24025000	928	0	928	100	0	100
Chr1_4805	24020001	24030000	625	0	625	84	0	84
Chr1_4806	24025001	24035000	367	0	367	50	0	50
Chr1_4807	24030001	24040000	554	0	554	72	0	72
Chr1_4808	24035001	24045000	785	1	786	122	1	122
Chr1_4809	24040001	24050000	883	1	884	133	1	133
Chr1_4810	24045001	24055000	532	0	532	71	0	71
Chr1_4811	24050001	24060000	250	1	251	46	1	46
Chr1_4812	24055001	24065000	287	1	288	46	1	46
Chr1_4813	24060001	24070000	199	0	199	23	0	23
Chr1_4814	24065001	24075000	249	0	249	27	0	27
Chr1_4815	24070001	24080000	172	0	172	21	0	21
Chr1_4816	24075001	24085000	236	2	238	39	1	39
Chr1_4817	24080001	24090000	275	2	277	48	1	48
Chr1_4818	24085001	24095000	242	0	242	51	0	51
Chr1_4819	24090001	24100000	464	0	464	79	0	79
Chr1_4820	24095001	24105000	508	1	509	75	1	75
Chr1_4821	24100001	24110000	242	1	243	37	1	37
Chr1_4822	24105001	24115000	254	0	254	44	0	44
Chr1_4823	24110001	24120000	275	1	276	48	1	48
Chr1_4824	24115001	24125000	242	1	243	45	1	45
Chr1_4825	24120001	24130000	371	0	371	71	0	71
Chr1_4826	24125001	24135000	285	0	285	54	0	54
Chr1_4827	24130001	24140000	147	0	147	32	0	32
Chr1_4828	24135001	24145000	85	0	85	20	0	20
Chr1_4829	24140001	24150000	97	0	97	18	0	18
Chr1_4830	24145001	24155000	89	0	89	16	0	16
Chr1_4831	24150001	24160000	29	0	29	5	0	5
Chr1_4832	24155001	24165000	193	0	193	35	0	35
Chr1_4833	24160001	24170000	361	0	361	56	0	56
Chr1_4834	24165001	24175000	372	2	374	60	2	60
Chr1_4835	24170001	24180000	942	3	945	152	3	152
Chr1_4836	24175001	24185000	1123	1	1124	168	1	168
Chr1_4837	24180001	24190000	547	3	550	78	1	78
Chr1_4838	24185001	24195000	300	3	303	40	1	40
Chr1_4839	24190001	24200000	287	0	287	40	0	40
Chr1_4840	24195001	24205000	311	0	311	55	0	55
Chr1_4841	24200001	24210000	422	0	422	74	0	74
Chr1_4842	24205001	24215000	383	0	383	64	0	64
Chr1_4843	24210001	24220000	242	1	243	38	1	38
Chr1_4844	24215001	24225000	334	2	336	61	2	61
Chr1_4845	24220001	24230000	258	1	259	50	1	50
Chr1_4846	24225001	24235000	226	2	228	43	2	43
Chr1_4847	24230001	24240000	930	4	934	125	3	125
Chr1_4848	24235001	24245000	1240	2	1242	168	1	168
Chr1_4849	24240001	24250000	1109	1	1110	175	1	175
Chr1_4850	24245001	24255000	762	2	764	123	2	123
Chr1_4851	24250001	24260000	541	1	542	72	1	72
Chr1_4852	24255001	24265000	439	0	439	50	0	50
Chr1_4853	24260001	24270000	83	0	83	13	0	13
Chr1_4854	24265001	24275000	101	0	101	17	0	17
Chr1_4855	24270001	24280000	175	0	175	29	0	29
Chr1_4856	24275001	24285000	361	0	361	52	0	52
Chr1_4857	24280001	24290000	431	0	431	72	0	72
Chr1_4858	24285001	24295000	538	1	539	106	1	106
Chr1_4859	24290001	24300000	421	3	424	82	3	82
Chr1_4860	24295001	24305000	652	2	654	91	2	91
Chr1_4861	24300001	24310000	636	0	636	89	0	89
Chr1_4862	24305001	24315000	99	0	99	22	0	22
Chr1_4863	24310001	24320000	215	0	215	31	0	31
Chr1_4864	24315001	24325000	187	0	187	27	0	27
Chr1_4865	24320001	24330000	115	0	115	24	0	24
Chr1_4866	24325001	24335000	165	0	165	33	0	33
Chr1_4867	24330001	24340000	181	0	181	29	0	29
Chr1_4868	24335001	24345000	205	0	205	32	0	32
Chr1_4869	24340001	24350000	373	0	373	62	0	62
Chr1_4870	24345001	24355000	385	0	385	70	0	70
Chr1_4871	24350001	24360000	145	0	145	31	0	31
Chr1_4872	24355001	24365000	490	1	491	93	1	93
Chr1_4873	24360001	24370000	743	1	744	139	1	139
Chr1_4874	24365001	24375000	310	0	310	55	0	55
Chr1_4875	24370001	24380000	45	0	45	9	0	9
Chr1_4876	24375001	24385000	40	10	50	10	2	11
Chr1_4877	24380001	24390000	29	10	39	6	2	7
Chr1_4878	24385001	24395000	48	0	48	8	0	8
Chr1_4879	24390001	24400000	157	0	157	25	0	25
Chr1_4880	24395001	24405000	137	0	137	21	0	21
Chr1_4881	24400001	24410000	67	0	67	13	0	13
Chr1_4882	24405001	24415000	187	0	187	30	0	30
Chr1_4883	24410001	24420000	153	0	153	24	0	24
Chr1_4884	24415001	24425000	221	0	221	36	0	36
Chr1_4885	24420001	24430000	531	0	531	79	0	79
Chr1_4886	24425001	24435000	858	0	858	128	0	128
Chr1_4887	24430001	24440000	888	6	894	147	2	147
Chr1_4888	24435001	24445000	484	6	490	90	2	90
Chr1_4889	24440001	24450000	251	9	260	41	1	41
Chr1_4890	24445001	24455000	285	9	294	54	1	54
Chr1_4891	24450001	24460000	173	0	173	40	0	40
Chr1_4892	24455001	24465000	35	0	35	9	0	9
Chr1_4893	24460001	24470000	65	0	65	14	0	14
Chr1_4894	24465001	24475000	221	1	222	53	1	53
Chr1_4895	24470001	24480000	526	2	528	128	2	128
Chr1_4896	24475001	24485000	583	1	584	121	1	121
Chr1_4897	24480001	24490000	272	0	272	43	0	43
Chr1_4898	24485001	24495000	71	0	71	13	0	13
Chr1_4899	24490001	24500000	157	3	160	25	2	25
Chr1_4900	24495001	24505000	156	3	159	23	2	23
Chr1_4901	24500001	24510000	111	1	112	18	1	18
Chr1_4902	24505001	24515000	142	2	144	22	2	22
Chr1_4903	24510001	24520000	133	1	134	20	1	20
Chr1_4904	24515001	24525000	86	0	86	14	0	14
Chr1_4905	24520001	24530000	18	0	18	3	0	3
Chr1_4906	24525001	24535000	9	0	9	1	0	1
Chr1_4907	24530001	24540000	30	0	30	9	0	9
Chr1_4908	24535001	24545000	217	1	218	46	1	47
Chr1_4909	24540001	24550000	652	3	655	111	3	112
Chr1_4910	24545001	24555000	640	2	642	101	2	101
Chr1_4911	24550001	24560000	343	0	343	47	0	47
Chr1_4912	24555001	24565000	180	0	180	22	0	22
Chr1_4913	24560001	24570000	49	0	49	11	0	11
Chr1_4914	24565001	24575000	217	0	217	47	0	47
Chr1_4915	24570001	24580000	270	0	270	54	0	54
Chr1_4916	24575001	24585000	123	0	123	22	0	22
Chr1_4917	24580001	24590000	155	0	155	35	0	35
Chr1_4918	24585001	24595000	212	16	228	48	6	49
Chr1_4919	24590001	24600000	401	16	417	67	6	68
Chr1_4920	24595001	24605000	362	0	362	58	0	58
Chr1_4921	24600001	24610000	132	0	132	23	0	23
Chr1_4922	24605001	24615000	391	1	392	56	1	56
Chr1_4923	24610001	24620000	568	1	569	70	1	70
Chr1_4924	24615001	24625000	321	1	322	39	1	39
Chr1_4925	24620001	24630000	118	1	119	23	1	23
Chr1_4926	24625001	24635000	133	0	133	23	0	23
Chr1_4927	24630001	24640000	124	0	124	21	0	21
Chr1_4928	24635001	24645000	80	0	80	15	0	15
Chr1_4929	24640001	24650000	103	0	103	20	0	20
Chr1_4930	24645001	24655000	111	1	112	25	1	25
Chr1_4931	24650001	24660000	103	1	104	22	1	22
Chr1_4932	24655001	24665000	127	0	127	21	0	21
Chr1_4933	24660001	24670000	141	0	141	25	0	25
Chr1_4934	24665001	24675000	123	0	123	24	0	24
Chr1_4935	24670001	24680000	116	0	116	17	0	17
Chr1_4936	24675001	24685000	85	0	85	12	0	12
Chr1_4937	24680001	24690000	67	0	67	16	0	16
Chr1_4938	24685001	24695000	96	0	96	20	0	20
Chr1_4939	24690001	24700000	92	0	92	20	0	20
Chr1_4940	24695001	24705000	111	0	111	22	0	22
Chr1_4941	24700001	24710000	91	0	91	17	0	17
Chr1_4942	24705001	24715000	113	0	113	24	0	24
Chr1_4943	24710001	24720000	231	0	231	43	0	43
Chr1_4944	24715001	24725000	194	0	194	35	0	35
Chr1_4945	24720001	24730000	214	1	215	35	1	35
Chr1_4946	24725001	24735000	212	1	213	33	1	33
Chr1_4947	24730001	24740000	276	1	277	40	1	40
Chr1_4948	24735001	24745000	321	1	322	48	1	48
Chr1_4949	24740001	24750000	263	0	263	38	0	38
Chr1_4950	24745001	24755000	220	0	220	31	0	31
Chr1_4951	24750001	24760000	129	0	129	20	0	20
Chr1_4952	24755001	24765000	118	0	118	18	0	18
Chr1_4953	24760001	24770000	147	0	147	34	0	34
Chr1_4954	24765001	24775000	217	0	217	48	0	48
Chr1_4955	24770001	24780000	348	1	349	70	1	70
Chr1_4956	24775001	24785000	462	1	463	82	1	82
Chr1_4957	24780001	24790000	317	0	317	52	0	52
Chr1_4958	24785001	24795000	272	0	272	45	0	45
Chr1_4959	24790001	24800000	221	0	221	34	0	34
Chr1_4960	24795001	24805000	152	1	153	25	1	25
Chr1_4961	24800001	24810000	225	1	226	39	1	39
Chr1_4962	24805001	24815000	324	0	324	59	0	59
Chr1_4963	24810001	24820000	257	0	257	46	0	46
Chr1_4964	24815001	24825000	434	1	435	67	1	67
Chr1_4965	24820001	24830000	609	1	610	83	1	83
Chr1_4966	24825001	24835000	411	0	411	59	0	59
Chr1_4967	24830001	24840000	303	0	303	53	0	53
Chr1_4968	24835001	24845000	142	0	142	27	0	27
Chr1_4969	24840001	24850000	216	1	217	37	1	37
Chr1_4970	24845001	24855000	568	2	570	87	2	87
Chr1_4971	24850001	24860000	569	1	570	82	1	82
Chr1_4972	24855001	24865000	320	0	320	48	0	48
Chr1_4973	24860001	24870000	159	0	159	29	0	29
Chr1_4974	24865001	24875000	307	0	307	39	0	39
Chr1_4975	24870001	24880000	442	0	442	58	0	58
Chr1_4976	24875001	24885000	316	0	316	50	0	50
Chr1_4977	24880001	24890000	644	2	646	106	2	106
Chr1_4978	24885001	24895000	572	2	574	97	2	97
Chr1_4979	24890001	24900000	218	0	218	34	0	34
Chr1_4980	24895001	24905000	155	0	155	23	0	23
Chr1_4981	24900001	24910000	25	0	25	8	0	8
Chr1_4982	24905001	24915000	16	0	16	4	0	4
Chr1_4983	24910001	24920000	45	0	45	5	0	5
Chr1_4984	24915001	24925000	54	0	54	7	0	7
Chr1_4985	24920001	24930000	35	0	35	6	0	6
Chr1_4986	24925001	24935000	93	0	93	18	0	18
Chr1_4987	24930001	24940000	127	0	127	25	0	25
Chr1_4988	24935001	24945000	261	0	261	43	0	43
Chr1_4989	24940001	24950000	252	0	252	48	0	48
Chr1_4990	24945001	24955000	131	0	131	34	0	34
Chr1_4991	24950001	24960000	147	0	147	31	0	31
Chr1_4992	24955001	24965000	77	0	77	15	0	15
Chr1_4993	24960001	24970000	17	0	17	3	0	3
Chr1_4994	24965001	24975000	155	0	155	27	0	27
Chr1_4995	24970001	24980000	214	0	214	35	0	35
Chr1_4996	24975001	24985000	115	0	115	20	0	20
Chr1_4997	24980001	24990000	312	0	312	57	0	57
Chr1_4998	24985001	24995000	710	0	710	108	0	108
Chr1_4999	24990001	25000000	748	0	748	120	0	120
Chr1_5000	24995001	25005000	424	0	424	87	0	87
Chr1_5001	25000001	25010000	506	0	506	89	0	89
Chr1_5002	25005001	25015000	624	0	624	89	0	89
Chr1_5003	25010001	25020000	552	0	552	77	0	77
Chr1_5004	25015001	25025000	552	0	552	81	0	81
Chr1_5005	25020001	25030000	572	0	572	77	0	77
Chr1_5006	25025001	25035000	393	0	393	56	0	56
Chr1_5007	25030001	25040000	187	0	187	29	0	29
Chr1_5008	25035001	25045000	267	0	267	39	0	39
Chr1_5009	25040001	25050000	207	0	207	36	0	36
Chr1_5010	25045001	25055000	94	1	95	20	1	20
Chr1_5011	25050001	25060000	210	18	228	40	12	40
Chr1_5012	25055001	25065000	313	18	331	51	12	51
Chr1_5013	25060001	25070000	267	1	268	33	1	33
Chr1_5014	25065001	25075000	153	0	153	19	0	19
Chr1_5015	25070001	25080000	65	0	65	9	0	9
Chr1_5016	25075001	25085000	74	0	74	10	0	10
Chr1_5017	25080001	25090000	54	0	54	8	0	8
Chr1_5018	25085001	25095000	75	0	75	10	0	10
Chr1_5019	25090001	25100000	85	0	85	11	0	11
Chr1_5020	25095001	25105000	57	0	57	6	0	6
Chr1_5021	25100001	25110000	52	0	52	6	0	6
Chr1_5022	25105001	25115000	69	0	69	11	0	11
Chr1_5023	25110001	25120000	140	0	140	23	0	23
Chr1_5024	25115001	25125000	531	0	531	76	0	76
Chr1_5025	25120001	25130000	445	0	445	62	0	62
Chr1_5026	25125001	25135000	15	0	15	3	0	3
Chr1_5027	25130001	25140000	405	0	405	60	0	60
Chr1_5028	25135001	25145000	454	0	454	70	0	70
Chr1_5029	25140001	25150000	123	1	124	22	1	22
Chr1_5030	25145001	25155000	142	1	143	26	1	26
Chr1_5031	25150001	25160000	102	0	102	20	0	20
Chr1_5032	25155001	25165000	44	0	44	8	0	8
Chr1_5033	25160001	25170000	89	0	89	13	0	13
Chr1_5034	25165001	25175000	100	0	100	14	0	14
Chr1_5035	25170001	25180000	57	0	57	9	0	9
Chr1_5036	25175001	25185000	88	0	88	15	0	15
Chr1_5037	25180001	25190000	103	0	103	21	0	21
Chr1_5038	25185001	25195000	68	0	68	20	0	20
Chr1_5039	25190001	25200000	29	0	29	10	0	10
Chr1_5040	25195001	25205000	15	0	15	2	0	2
Chr1_5041	25200001	25210000	22	0	22	4	0	4
Chr1_5042	25205001	25215000	48	0	48	13	0	13
Chr1_5043	25210001	25220000	260	0	260	49	0	49
Chr1_5044	25215001	25225000	285	0	285	45	0	45
Chr1_5045	25220001	25230000	91	0	91	12	0	12
Chr1_5046	25225001	25235000	178	0	178	31	0	31
Chr1_5047	25230001	25240000	150	0	150	26	0	26
Chr1_5048	25235001	25245000	4	0	4	1	0	1
Chr1_5049	25240001	25250000	303	131	434	41	31	41
Chr1_5050	25245001	25255000	303	131	434	41	31	41
Chr1_5051	25250001	25260000	0	0	0	0	0	0
Chr1_5052	25255001	25265000	12	0	12	2	0	2
Chr1_5053	25260001	25270000	23	0	23	4	0	4
Chr1_5054	25265001	25275000	11	0	11	2	0	2
Chr1_5055	25270001	25280000	0	0	0	0	0	0
Chr1_5056	25275001	25285000	0	0	0	0	0	0
Chr1_5057	25280001	25290000	0	0	0	0	0	0
Chr1_5058	25285001	25295000	6	0	6	1	0	1
Chr1_5059	25290001	25300000	6	0	6	1	0	1
Chr1_5060	25295001	25305000	2	0	2	1	0	1
Chr1_5061	25300001	25310000	82	0	82	20	0	20
Chr1_5062	25305001	25315000	501	1	502	84	1	84
Chr1_5063	25310001	25320000	643	1	644	102	1	102
Chr1_5064	25315001	25325000	688	1	689	132	1	132
Chr1_5065	25320001	25330000	888	2	890	158	2	158
Chr1_5066	25325001	25335000	541	1	542	92	1	92
Chr1_5067	25330001	25340000	204	0	204	39	0	39
Chr1_5068	25335001	25345000	160	0	160	27	0	27
Chr1_5069	25340001	25350000	131	0	131	27	0	27
Chr1_5070	25345001	25355000	144	0	144	19	0	19
Chr1_5071	25350001	25360000	237	0	237	37	0	37
Chr1_5072	25355001	25365000	206	1	207	36	1	36
Chr1_5073	25360001	25370000	175	1	176	35	1	35
Chr1_5074	25365001	25375000	444	1	445	77	1	77
Chr1_5075	25370001	25380000	670	2	672	100	2	100
Chr1_5076	25375001	25385000	410	1	411	59	1	59
Chr1_5077	25380001	25390000	94	0	94	14	0	14
Chr1_5078	25385001	25395000	62	3	65	12	1	12
Chr1_5079	25390001	25400000	89	3	92	17	1	17
Chr1_5080	25395001	25405000	132	0	132	21	0	21
Chr1_5081	25400001	25410000	201	3	204	34	1	35
Chr1_5082	25405001	25415000	178	4	182	38	2	39
Chr1_5083	25410001	25420000	102	1	103	24	1	24
Chr1_5084	25415001	25425000	97	0	97	16	0	16
Chr1_5085	25420001	25430000	138	0	138	21	0	21
Chr1_5086	25425001	25435000	220	1	221	34	1	34
Chr1_5087	25430001	25440000	333	1	334	48	1	48
Chr1_5088	25435001	25445000	259	0	259	36	0	36
Chr1_5089	25440001	25450000	257	0	257	39	0	39
Chr1_5090	25445001	25455000	335	0	335	56	0	56
Chr1_5091	25450001	25460000	155	0	155	31	0	31
Chr1_5092	25455001	25465000	44	4	48	9	1	9
Chr1_5093	25460001	25470000	48	4	52	11	1	11
Chr1_5094	25465001	25475000	72	0	72	13	0	13
Chr1_5095	25470001	25480000	72	0	72	8	0	8
Chr1_5096	25475001	25485000	561	0	561	78	0	78
Chr1_5097	25480001	25490000	629	1	630	92	1	92
Chr1_5098	25485001	25495000	119	1	120	23	1	23
Chr1_5099	25490001	25500000	56	0	56	12	0	12
Chr1_5100	25495001	25505000	110	0	110	20	0	20
Chr1_5101	25500001	25510000	88	0	88	15	0	15
Chr1_5102	25505001	25515000	7	0	7	1	0	1
Chr1_5103	25510001	25520000	11	0	11	4	0	4
Chr1_5104	25515001	25525000	17	0	17	6	0	6
Chr1_5105	25520001	25530000	42	0	42	10	0	10
Chr1_5106	25525001	25535000	54	0	54	11	0	11
Chr1_5107	25530001	25540000	90	0	90	16	0	16
Chr1_5108	25535001	25545000	295	0	295	43	0	43
Chr1_5109	25540001	25550000	272	0	272	39	0	39
Chr1_5110	25545001	25555000	118	0	118	19	0	19
Chr1_5111	25550001	25560000	108	0	108	16	0	16
Chr1_5112	25555001	25565000	48	0	48	8	0	8
Chr1_5113	25560001	25570000	181	0	181	26	0	26
Chr1_5114	25565001	25575000	195	0	195	27	0	27
Chr1_5115	25570001	25580000	45	0	45	7	0	7
Chr1_5116	25575001	25585000	40	1	41	9	1	9
Chr1_5117	25580001	25590000	37	1	38	9	1	9
Chr1_5118	25585001	25595000	43	0	43	10	0	10
Chr1_5119	25590001	25600000	115	0	115	24	0	24
Chr1_5120	25595001	25605000	107	0	107	22	0	22
Chr1_5121	25600001	25610000	77	0	77	14	0	14
Chr1_5122	25605001	25615000	114	0	114	17	0	17
Chr1_5123	25610001	25620000	105	0	105	14	0	14
Chr1_5124	25615001	25625000	65	0	65	9	0	9
Chr1_5125	25620001	25630000	54	0	54	7	0	7
Chr1_5126	25625001	25635000	500	0	500	80	0	80
Chr1_5127	25630001	25640000	496	0	496	83	0	83
Chr1_5128	25635001	25645000	83	1	84	16	1	16
Chr1_5129	25640001	25650000	92	1	93	15	1	15
Chr1_5130	25645001	25655000	79	0	79	13	0	13
Chr1_5131	25650001	25660000	81	0	81	16	0	16
Chr1_5132	25655001	25665000	117	0	117	21	0	21
Chr1_5133	25660001	25670000	92	0	92	16	0	16
Chr1_5134	25665001	25675000	158	0	158	20	0	20
Chr1_5135	25670001	25680000	183	0	183	19	0	19
Chr1_5136	25675001	25685000	92	0	92	11	0	11
Chr1_5137	25680001	25690000	106	0	106	17	0	17
Chr1_5138	25685001	25695000	115	0	115	19	0	19
Chr1_5139	25690001	25700000	72	0	72	12	0	12
Chr1_5140	25695001	25705000	29	0	29	5	0	5
Chr1_5141	25700001	25710000	57	1	58	10	1	10
Chr1_5142	25705001	25715000	71	1	72	14	1	14
Chr1_5143	25710001	25720000	47	1	48	11	1	11
Chr1_5144	25715001	25725000	107	1	108	16	1	16
Chr1_5145	25720001	25730000	149	0	149	21	0	21
Chr1_5146	25725001	25735000	166	0	166	27	0	27
Chr1_5147	25730001	25740000	216	0	216	32	0	32
Chr1_5148	25735001	25745000	168	0	168	25	0	25
Chr1_5149	25740001	25750000	157	0	157	28	0	28
Chr1_5150	25745001	25755000	210	1	211	38	1	38
Chr1_5151	25750001	25760000	268	4	272	46	2	46
Chr1_5152	25755001	25765000	582	4	586	93	2	93
Chr1_5153	25760001	25770000	660	2	662	104	2	104
Chr1_5154	25765001	25775000	370	1	371	58	1	58
Chr1_5155	25770001	25780000	178	1	179	29	1	29
Chr1_5156	25775001	25785000	100	1	101	19	1	19
Chr1_5157	25780001	25790000	82	0	82	15	0	15
Chr1_5158	25785001	25795000	72	0	72	12	0	12
Chr1_5159	25790001	25800000	114	0	114	23	0	23
Chr1_5160	25795001	25805000	152	0	152	26	0	26
Chr1_5161	25800001	25810000	221	0	221	38	0	38
Chr1_5162	25805001	25815000	500	1	501	80	1	80
Chr1_5163	25810001	25820000	398	1	399	59	1	59
Chr1_5164	25815001	25825000	68	0	68	12	0	12
Chr1_5165	25820001	25830000	50	0	50	10	0	10
Chr1_5166	25825001	25835000	23	0	23	5	0	5
Chr1_5167	25830001	25840000	6	0	6	2	0	2
Chr1_5168	25835001	25845000	4	0	4	1	0	1
Chr1_5169	25840001	25850000	15	0	15	2	0	2
Chr1_5170	25845001	25855000	108	0	108	11	0	11
Chr1_5171	25850001	25860000	172	0	172	20	0	20
Chr1_5172	25855001	25865000	134	0	134	20	0	20
Chr1_5173	25860001	25870000	96	0	96	16	0	16
Chr1_5174	25865001	25875000	44	0	44	8	0	8
Chr1_5175	25870001	25880000	24	0	24	3	0	3
Chr1_5176	25875001	25885000	27	0	27	3	0	3
Chr1_5177	25880001	25890000	22	0	22	4	0	4
Chr1_5178	25885001	25895000	37	0	37	5	0	5
Chr1_5179	25890001	25900000	24	0	24	3	0	3
Chr1_5180	25895001	25905000	15	0	15	4	0	4
Chr1_5181	25900001	25910000	17	0	17	4	0	4
Chr1_5182	25905001	25915000	89	1	90	11	1	11
Chr1_5183	25910001	25920000	99	1	100	13	1	13
Chr1_5184	25915001	25925000	25	0	25	4	0	4
Chr1_5185	25920001	25930000	19	0	19	2	0	2
Chr1_5186	25925001	25935000	18	0	18	3	0	3
Chr1_5187	25930001	25940000	9	0	9	2	0	2
Chr1_5188	25935001	25945000	15	0	15	2	0	2
Chr1_5189	25940001	25950000	15	0	15	2	0	2
Chr1_5190	25945001	25955000	0	0	0	0	0	0
Chr1_5191	25950001	25960000	23	0	23	3	0	3
Chr1_5192	25955001	25965000	23	0	23	3	0	3
Chr1_5193	25960001	25970000	46	1	47	6	1	6
Chr1_5194	25965001	25975000	175	2	177	23	2	23
Chr1_5195	25970001	25980000	204	1	205	28	1	28
Chr1_5196	25975001	25985000	135	0	135	22	0	22
Chr1_5197	25980001	25990000	190	0	190	38	0	38
Chr1_5198	25985001	25995000	742	0	742	144	0	144
Chr1_5199	25990001	26000000	786	0	786	137	0	137
Chr1_5200	25995001	26005000	260	0	260	28	0	28
Chr1_5201	26000001	26010000	111	0	111	11	0	11
Chr1_5202	26005001	26015000	53	0	53	8	0	8
Chr1_5203	26010001	26020000	74	0	74	13	0	13
Chr1_5204	26015001	26025000	72	0	72	12	0	12
Chr1_5205	26020001	26030000	56	0	56	9	0	9
Chr1_5206	26025001	26035000	55	0	55	10	0	10
Chr1_5207	26030001	26040000	93	0	93	21	0	21
Chr1_5208	26035001	26045000	154	1	155	44	1	44
Chr1_5209	26040001	26050000	344	2	346	76	2	76
Chr1_5210	26045001	26055000	520	1	521	109	1	109
Chr1_5211	26050001	26060000	427	0	427	83	0	83
Chr1_5212	26055001	26065000	173	0	173	24	0	24
Chr1_5213	26060001	26070000	39	0	39	6	0	6
Chr1_5214	26065001	26075000	62	0	62	12	0	12
Chr1_5215	26070001	26080000	101	0	101	23	0	23
Chr1_5216	26075001	26085000	108	0	108	23	0	23
Chr1_5217	26080001	26090000	209	0	209	35	0	35
Chr1_5218	26085001	26095000	448	0	448	65	0	65
Chr1_5219	26090001	26100000	397	1	398	63	1	63
